date,commodity,region,price
2023-01-01,Peanut,Region_B,108.43821463411666
2023-01-02,Peanut,Region_B,102.06306093141569
2023-01-03,Peanut,Region_B,118.5936221473104
2023-01-04,Peanut,Region_B,108.85944993151116
2023-01-05,Peanut,Region_B,99.55749132637224
2023-01-06,Peanut,Region_B,101.40955489283941
2023-01-07,Peanut,Region_B,105.58804426593083
2023-01-08,Peanut,Region_B,110.41644160237892
2023-01-09,Peanut,Region_B,104.76806706988486
2023-01-10,Peanut,Region_B,92.6590118862151
2023-01-11,Peanut,Region_B,96.19105936300234
2023-01-12,Peanut,Region_B,111.19926708709556
2023-01-13,Peanut,Region_B,113.89810065594045
2023-01-14,Peanut,Region_B,115.76049445022247
2023-01-15,Peanut,Region_B,110.3865589815154
2023-01-16,Peanut,Region_B,116.05093399832586
2023-01-17,Peanut,Region_B,99.15775537981801
2023-01-18,Peanut,Region_B,102.59257677363905
2023-01-19,Peanut,Region_B,103.3630266827792
2023-01-20,Peanut,Region_B,131.7290373193535
2023-01-21,Peanut,Region_B,129.32195089013322
2023-01-22,Peanut,Region_B,106.020863810011
2023-01-23,Peanut,Region_B,102.16451582405055
2023-01-24,Peanut,Region_B,96.86427039271496
2023-01-25,Peanut,Region_B,108.84520201637282
2023-01-26,Peanut,Region_B,117.77458697517409
2023-01-27,Peanut,Region_B,127.22635546597272
2023-01-28,Peanut,Region_B,121.90167640916239
2023-01-29,Peanut,Region_B,114.72026026244035
2023-01-30,Peanut,Region_B,126.93146335906022
2023-01-31,Peanut,Region_B,101.16503932522645
2023-02-01,Peanut,Region_B,111.39409338937517
2023-02-02,Peanut,Region_B,110.13324532226952
2023-02-03,Peanut,Region_B,117.71336306960495
2023-02-04,Peanut,Region_B,133.7638885920365
2023-02-05,Peanut,Region_B,111.28574336702498
2023-02-06,Peanut,Region_B,114.85321120269991
2023-02-07,Peanut,Region_B,118.16331779704981
2023-02-08,Peanut,Region_B,114.19648127725804
2023-02-09,Peanut,Region_B,124.27196292222811
2023-02-10,Peanut,Region_B,110.47012646861783
2023-02-11,Peanut,Region_B,103.17891750943126
2023-02-12,Peanut,Region_B,108.4014270923489
2023-02-13,Peanut,Region_B,114.63627979257285
2023-02-14,Peanut,Region_B,113.55002563867171
2023-02-15,Peanut,Region_B,115.30705552611612
2023-02-16,Peanut,Region_B,131.10804626818725
2023-02-17,Peanut,Region_B,128.11987742674964
2023-02-18,Peanut,Region_B,120.78487720773246
2023-02-19,Peanut,Region_B,101.88880974738473
2023-02-20,Peanut,Region_B,98.68335104799458
2023-02-21,Peanut,Region_B,122.18246032137536
2023-02-22,Peanut,Region_B,124.91736819207277
2023-02-23,Peanut,Region_B,102.59126643719387
2023-02-24,Peanut,Region_B,115.94641536127081
2023-02-25,Peanut,Region_B,103.93589667845697
2023-02-26,Peanut,Region_B,121.21318351363786
2023-02-27,Peanut,Region_B,123.21661773622468
2023-02-28,Peanut,Region_B,131.17275235603827
2023-03-01,Peanut,Region_B,132.38128095894643
2023-03-02,Peanut,Region_B,130.9506733432451
2023-03-03,Peanut,Region_B,131.2451867607462
2023-03-04,Peanut,Region_B,116.84106270639974
2023-03-05,Peanut,Region_B,107.330142865969
2023-03-06,Peanut,Region_B,115.6600019665469
2023-03-07,Peanut,Region_B,131.93521384628596
2023-03-08,Peanut,Region_B,128.82064977358735
2023-03-09,Peanut,Region_B,125.4664117819927
2023-03-10,Peanut,Region_B,100.10938750340839
2023-03-11,Peanut,Region_B,136.412908703143
2023-03-12,Peanut,Region_B,113.24549911930897
2023-03-13,Peanut,Region_B,100.10619905819082
2023-03-14,Peanut,Region_B,111.9146239918365
2023-03-15,Peanut,Region_B,107.3515073044193
2023-03-16,Peanut,Region_B,122.79257328953719
2023-03-17,Peanut,Region_B,124.42796269411878
2023-03-18,Peanut,Region_B,117.3376572683669
2023-03-19,Peanut,Region_B,132.61801330671847
2023-03-20,Peanut,Region_B,131.12701541340954
2023-03-21,Peanut,Region_B,125.50318253441102
2023-03-22,Peanut,Region_B,123.93448912297018
2023-03-23,Peanut,Region_B,125.73157215196889
2023-03-24,Peanut,Region_B,118.90505907471854
2023-03-25,Peanut,Region_B,130.59990050050328
2023-03-26,Peanut,Region_B,115.62098916384386
2023-03-27,Peanut,Region_B,131.29992076781693
2023-03-28,Peanut,Region_B,142.08385446218998
2023-03-29,Peanut,Region_B,123.9901145856318
2023-03-30,Peanut,Region_B,130.5039364816893
2023-03-31,Peanut,Region_B,127.46883463701828
2023-04-01,Peanut,Region_B,133.144498350869
2023-04-02,Peanut,Region_B,133.9307339177517
2023-04-03,Peanut,Region_B,124.59189031296818
2023-04-04,Peanut,Region_B,131.00863214864694
2023-04-05,Peanut,Region_B,127.61936339070834
2023-04-06,Peanut,Region_B,127.33595014352468
2023-04-07,Peanut,Region_B,122.47040132919975
2023-04-08,Peanut,Region_B,126.30255702388887
2023-04-09,Peanut,Region_B,110.77457095749008
2023-04-10,Peanut,Region_B,132.97138456054518
2023-04-11,Peanut,Region_B,112.23322782938992
2023-04-12,Peanut,Region_B,113.73376122352124
2023-04-13,Peanut,Region_B,141.4433507718908
2023-04-14,Peanut,Region_B,134.5094877271283
2023-04-15,Peanut,Region_B,129.63068389869858
2023-04-16,Peanut,Region_B,145.1831316017391
2023-04-17,Peanut,Region_B,130.62343920852018
2023-04-18,Peanut,Region_B,126.56067747052396
2023-04-19,Peanut,Region_B,143.50076353179196
2023-04-20,Peanut,Region_B,141.2383690015955
2023-04-21,Peanut,Region_B,127.69535918240567
2023-04-22,Peanut,Region_B,122.53091698316595
2023-04-23,Peanut,Region_B,111.12433303116482
2023-04-24,Peanut,Region_B,125.54580158548767
2023-04-25,Peanut,Region_B,117.95136381476078
2023-04-26,Peanut,Region_B,135.9296038198292
2023-04-27,Peanut,Region_B,118.9243392269426
2023-04-28,Peanut,Region_B,123.63787983797351
2023-04-29,Peanut,Region_B,132.3199483790051
2023-04-30,Peanut,Region_B,134.66216366168982
2023-05-01,Peanut,Region_B,142.02480124186616
2023-05-02,Peanut,Region_B,137.32249504000936
2023-05-03,Peanut,Region_B,115.36217308795163
2023-05-04,Peanut,Region_B,132.8425490790292
2023-05-05,Peanut,Region_B,121.23458474417347
2023-05-06,Peanut,Region_B,121.71638261057154
2023-05-07,Peanut,Region_B,136.00457673574323
2023-05-08,Peanut,Region_B,123.50408494096155
2023-05-09,Peanut,Region_B,121.74267803909531
2023-05-10,Peanut,Region_B,118.56196945833166
2023-05-11,Peanut,Region_B,132.14697420037947
2023-05-12,Peanut,Region_B,112.1400499736121
2023-05-13,Peanut,Region_B,123.86496444732089
2023-05-14,Peanut,Region_B,115.18071514161495
2023-05-15,Peanut,Region_B,129.54145050245214
2023-05-16,Peanut,Region_B,104.98370518893589
2023-05-17,Peanut,Region_B,112.8302101280711
2023-05-18,Peanut,Region_B,137.2789545933358
2023-05-19,Peanut,Region_B,116.21947222225417
2023-05-20,Peanut,Region_B,115.14152143801081
2023-05-21,Peanut,Region_B,116.37601717706498
2023-05-22,Peanut,Region_B,122.63308939399776
2023-05-23,Peanut,Region_B,106.35491529784773
2023-05-24,Peanut,Region_B,131.3940489729957
2023-05-25,Peanut,Region_B,136.0681061064201
2023-05-26,Peanut,Region_B,128.329306019376
2023-05-27,Peanut,Region_B,119.65767378003706
2023-05-28,Peanut,Region_B,117.97054702142592
2023-05-29,Peanut,Region_B,129.17916143341256
2023-05-30,Peanut,Region_B,112.3653743669991
2023-05-31,Peanut,Region_B,123.9330998334594
2023-06-01,Peanut,Region_B,125.40680053531985
2023-06-02,Peanut,Region_B,131.07828992181746
2023-06-03,Peanut,Region_B,127.51390308371339
2023-06-04,Peanut,Region_B,114.08006163811234
2023-06-05,Peanut,Region_B,118.15039079184136
2023-06-06,Peanut,Region_B,109.80854357709582
2023-06-07,Peanut,Region_B,123.05277362929114
2023-06-08,Peanut,Region_B,92.9177024685163
2023-06-09,Peanut,Region_B,108.86777284716537
