date,commodity,region,price
2023-01-01,Chickpea,Region_B,96.4301126499284
2023-01-02,Chickpea,Region_B,112.34178162024442
2023-01-03,Chickpea,Region_B,82.69273106490606
2023-01-04,Chickpea,Region_B,108.2386509696002
2023-01-05,Chickpea,Region_B,102.52246485938468
2023-01-06,Chickpea,Region_B,109.66169656303528
2023-01-07,Chickpea,Region_B,80.75541451657057
2023-01-08,Chickpea,Region_B,107.82674735211624
2023-01-09,Chickpea,Region_B,89.35659167239152
2023-01-10,Chickpea,Region_B,113.78704479245417
2023-01-11,Chickpea,Region_B,89.32879475964236
2023-01-12,Chickpea,Region_B,122.20923113192458
2023-01-13,Chickpea,Region_B,101.20045696362854
2023-01-14,Chickpea,Region_B,111.34704490370191
2023-01-15,Chickpea,Region_B,100.89074164005184
2023-01-16,Chickpea,Region_B,103.51196433284876
2023-01-17,Chickpea,Region_B,84.29690150024325
2023-01-18,Chickpea,Region_B,106.26881516331865
2023-01-19,Chickpea,Region_B,118.56850615588274
2023-01-20,Chickpea,Region_B,120.1161891736657
2023-01-21,Chickpea,Region_B,125.5631271934291
2023-01-22,Chickpea,Region_B,130.7568930965557
2023-01-23,Chickpea,Region_B,116.17966422702284
2023-01-24,Chickpea,Region_B,112.49816806228893
2023-01-25,Chickpea,Region_B,125.9881393026712
2023-01-26,Chickpea,Region_B,119.92099371603969
2023-01-27,Chickpea,Region_B,119.88886257040429
2023-01-28,Chickpea,Region_B,110.11101405637108
2023-01-29,Chickpea,Region_B,112.63789935202514
2023-01-30,Chickpea,Region_B,115.0943502464439
2023-01-31,Chickpea,Region_B,144.29370915821508
2023-02-01,Chickpea,Region_B,108.06302008748447
2023-02-02,Chickpea,Region_B,92.70839929068046
2023-02-03,Chickpea,Region_B,108.77502529216758
2023-02-04,Chickpea,Region_B,127.6372232083868
2023-02-05,Chickpea,Region_B,93.74124206821158
2023-02-06,Chickpea,Region_B,111.08409965298351
2023-02-07,Chickpea,Region_B,119.06148647585412
2023-02-08,Chickpea,Region_B,111.9658661114335
2023-02-09,Chickpea,Region_B,118.22227965032376
2023-02-10,Chickpea,Region_B,127.99160702560938
2023-02-11,Chickpea,Region_B,105.95076682353533
2023-02-12,Chickpea,Region_B,122.76189538766073
2023-02-13,Chickpea,Region_B,127.72921595809477
2023-02-14,Chickpea,Region_B,146.22780066571926
2023-02-15,Chickpea,Region_B,104.42419882961114
2023-02-16,Chickpea,Region_B,122.41826034073299
2023-02-17,Chickpea,Region_B,105.32343531930529
2023-02-18,Chickpea,Region_B,108.50590309421436
2023-02-19,Chickpea,Region_B,104.44255920799264
2023-02-20,Chickpea,Region_B,111.55231262522486
2023-02-21,Chickpea,Region_B,116.28307665783163
2023-02-22,Chickpea,Region_B,122.10927497108312
2023-02-23,Chickpea,Region_B,116.47318287520193
2023-02-24,Chickpea,Region_B,108.80449457513757
2023-02-25,Chickpea,Region_B,124.27778962240632
2023-02-26,Chickpea,Region_B,118.62906633823091
2023-02-27,Chickpea,Region_B,117.42326947952797
2023-02-28,Chickpea,Region_B,121.8279237499231
2023-03-01,Chickpea,Region_B,117.21596545408708
2023-03-02,Chickpea,Region_B,111.736342859348
2023-03-03,Chickpea,Region_B,140.43567732009237
2023-03-04,Chickpea,Region_B,138.60871724973617
2023-03-05,Chickpea,Region_B,127.33938937025869
2023-03-06,Chickpea,Region_B,119.3058204620365
2023-03-07,Chickpea,Region_B,124.57004731669916
2023-03-08,Chickpea,Region_B,119.66074709770363
2023-03-09,Chickpea,Region_B,116.79180165682716
2023-03-10,Chickpea,Region_B,117.33644906441151
2023-03-11,Chickpea,Region_B,125.2336146897373
2023-03-12,Chickpea,Region_B,103.43908841439871
2023-03-13,Chickpea,Region_B,123.76871820225827
2023-03-14,Chickpea,Region_B,124.93296280488944
2023-03-15,Chickpea,Region_B,128.10666465637019
2023-03-16,Chickpea,Region_B,111.58933045537815
2023-03-17,Chickpea,Region_B,122.81386658307616
2023-03-18,Chickpea,Region_B,127.46653714714299
2023-03-19,Chickpea,Region_B,121.3787570608334
2023-03-20,Chickpea,Region_B,128.3513092179661
2023-03-21,Chickpea,Region_B,114.06240951821316
2023-03-22,Chickpea,Region_B,111.8712932089372
2023-03-23,Chickpea,Region_B,139.18664188983686
2023-03-24,Chickpea,Region_B,118.90732389952217
2023-03-25,Chickpea,Region_B,126.94486333164703
2023-03-26,Chickpea,Region_B,120.07930603158212
2023-03-27,Chickpea,Region_B,136.61382811922067
2023-03-28,Chickpea,Region_B,116.03705621799044
2023-03-29,Chickpea,Region_B,129.0638416268851
2023-03-30,Chickpea,Region_B,132.552956189429
2023-03-31,Chickpea,Region_B,136.40899938036682
2023-04-01,Chickpea,Region_B,129.19849795185496
2023-04-02,Chickpea,Region_B,135.94269584755315
2023-04-03,Chickpea,Region_B,136.25650511777866
2023-04-04,Chickpea,Region_B,139.71735621086907
2023-04-05,Chickpea,Region_B,127.32593262530227
2023-04-06,Chickpea,Region_B,124.39607968298078
