date,commodity,region,price
2023-01-01,Soybean,Region_B,86.5015536508511
2023-01-02,Soybean,Region_B,101.6937136351948
2023-01-03,Soybean,Region_B,88.66868935870207
2023-01-04,Soybean,Region_B,90.93388943444404
2023-01-05,Soybean,Region_B,77.59149363809038
2023-01-06,Soybean,Region_B,96.25642713055876
2023-01-07,Soybean,Region_B,98.92123308871955
2023-01-08,Soybean,Region_B,102.31211929469677
2023-01-09,Soybean,Region_B,111.5964618760282
2023-01-10,Soybean,Region_B,118.06473369763765
2023-01-11,Soybean,Region_B,104.46763515036268
2023-01-12,Soybean,Region_B,111.71869955006547
2023-01-13,Soybean,Region_B,96.62132886390835
2023-01-14,Soybean,Region_B,111.55202754442922
2023-01-15,Soybean,Region_B,117.28632085836588
2023-01-16,Soybean,Region_B,99.324225990955
2023-01-17,Soybean,Region_B,104.96845602529916
2023-01-18,Soybean,Region_B,98.96383437765743
2023-01-19,Soybean,Region_B,121.12334476707453
2023-01-20,Soybean,Region_B,114.162576273568
2023-01-21,Soybean,Region_B,114.83882467347024
2023-01-22,Soybean,Region_B,107.73985402781305
2023-01-23,Soybean,Region_B,106.16940588551262
2023-01-24,Soybean,Region_B,113.46727245836266
2023-01-25,Soybean,Region_B,106.39236274845608
2023-01-26,Soybean,Region_B,111.85277616158847
2023-01-27,Soybean,Region_B,118.77006611814238
2023-01-28,Soybean,Region_B,107.2291393215592
2023-01-29,Soybean,Region_B,102.96900925588876
2023-01-30,Soybean,Region_B,120.40611202811988
2023-01-31,Soybean,Region_B,107.6559418386661
2023-02-01,Soybean,Region_B,114.41724605415409
2023-02-02,Soybean,Region_B,91.88849494354527
2023-02-03,Soybean,Region_B,106.092061516644
2023-02-04,Soybean,Region_B,119.27643982886356
2023-02-05,Soybean,Region_B,106.85730652593365
2023-02-06,Soybean,Region_B,125.81699013421755
2023-02-07,Soybean,Region_B,123.2399740781152
2023-02-08,Soybean,Region_B,113.0997660313094
2023-02-09,Soybean,Region_B,125.22669013797133
2023-02-10,Soybean,Region_B,124.60835873169096
2023-02-11,Soybean,Region_B,118.42733800890161
2023-02-12,Soybean,Region_B,121.51439718903882
2023-02-13,Soybean,Region_B,130.36931517694
2023-02-14,Soybean,Region_B,119.78243671669873
2023-02-15,Soybean,Region_B,135.78288566299688
2023-02-16,Soybean,Region_B,112.2572045065923
2023-02-17,Soybean,Region_B,96.65376026310669
2023-02-18,Soybean,Region_B,125.2515020966608
2023-02-19,Soybean,Region_B,109.97716177471813
2023-02-20,Soybean,Region_B,120.61249208014986
2023-02-21,Soybean,Region_B,112.15943349445558
2023-02-22,Soybean,Region_B,121.55831844117641
2023-02-23,Soybean,Region_B,134.484939663733
2023-02-24,Soybean,Region_B,121.55933455672438
2023-02-25,Soybean,Region_B,102.71018271982254
2023-02-26,Soybean,Region_B,135.12582465469475
2023-02-27,Soybean,Region_B,120.71452003311316
2023-02-28,Soybean,Region_B,126.15860896659073
2023-03-01,Soybean,Region_B,123.08028502131151
2023-03-02,Soybean,Region_B,111.77262228703759
