date,commodity,region,price
2023-01-01,Lentil,Region_B,96.40495810894703
2023-01-02,Lentil,Region_B,108.90756124383745
2023-01-03,Lentil,Region_B,94.19165105474956
2023-01-04,Lentil,Region_B,105.09388565380293
2023-01-05,Lentil,Region_B,92.33158108991833
2023-01-06,Lentil,Region_B,101.40807873218984
2023-01-07,Lentil,Region_B,107.31489968276463
2023-01-08,Lentil,Region_B,123.28226856679306
2023-01-09,Lentil,Region_B,105.05589168354952
2023-01-10,Lentil,Region_B,110.90711422274143
2023-01-11,Lentil,Region_B,95.58495508701964
2023-01-12,Lentil,Region_B,111.4939566560054
2023-01-13,Lentil,Region_B,107.15885340631633
2023-01-14,Lentil,Region_B,93.75283612852773
2023-01-15,Lentil,Region_B,108.03061898748749
2023-01-16,Lentil,Region_B,119.30074117979721
2023-01-17,Lentil,Region_B,114.68015376345753
2023-01-18,Lentil,Region_B,104.44161675181196
2023-01-19,Lentil,Region_B,99.66095178639962
2023-01-20,Lentil,Region_B,117.9541473003415
2023-01-21,Lentil,Region_B,120.15354814365864
2023-01-22,Lentil,Region_B,91.83080387590695
2023-01-23,Lentil,Region_B,125.09265273858776
2023-01-24,Lentil,Region_B,121.9753882745696
2023-01-25,Lentil,Region_B,120.96660415710959
2023-01-26,Lentil,Region_B,130.75346718048132
2023-01-27,Lentil,Region_B,123.50983481381434
2023-01-28,Lentil,Region_B,122.05718045268011
2023-01-29,Lentil,Region_B,111.20467961735054
2023-01-30,Lentil,Region_B,108.7417903603495
2023-01-31,Lentil,Region_B,99.74770453578469
2023-02-01,Lentil,Region_B,112.51901231192952
2023-02-02,Lentil,Region_B,122.2738300983339
2023-02-03,Lentil,Region_B,105.19276565663166
2023-02-04,Lentil,Region_B,118.04898600622265
2023-02-05,Lentil,Region_B,106.0650156926131
2023-02-06,Lentil,Region_B,108.8473392388515
2023-02-07,Lentil,Region_B,113.9450428033158
2023-02-08,Lentil,Region_B,93.81056543350957
2023-02-09,Lentil,Region_B,117.86894797023857
2023-02-10,Lentil,Region_B,109.21321650558127
2023-02-11,Lentil,Region_B,112.41225242762219
2023-02-12,Lentil,Region_B,113.63994681937984
