date,commodity,region,price
2023-01-01,Linseed,Region_A,95.46764005887799
2023-01-02,Linseed,Region_A,101.38381832135568
2023-01-03,Linseed,Region_A,99.49548468233567
2023-01-04,Linseed,Region_A,92.7923193015429
2023-01-05,Linseed,Region_A,103.17335612263825
2023-01-06,Linseed,Region_A,95.486156197102
2023-01-07,Linseed,Region_A,103.5361584704675
2023-01-08,Linseed,Region_A,102.18236142717122
2023-01-09,Linseed,Region_A,95.1538773334336
2023-01-10,Linseed,Region_A,112.84535166567011
2023-01-11,Linseed,Region_A,117.80738449901995
2023-01-12,Linseed,Region_A,103.63055357735816
2023-01-13,Linseed,Region_A,106.57207243789108
2023-01-14,Linseed,Region_A,113.82176370171763
2023-01-15,Linseed,Region_A,122.89237425169063
2023-01-16,Linseed,Region_A,104.44837188889015
2023-01-17,Linseed,Region_A,108.85877933672016
2023-01-18,Linseed,Region_A,120.93101171256285
2023-01-19,Linseed,Region_A,109.02908092205018
2023-01-20,Linseed,Region_A,108.32216428958185
2023-01-21,Linseed,Region_A,97.415441207111
2023-01-22,Linseed,Region_A,110.07996234839374
2023-01-23,Linseed,Region_A,113.28930979619076
2023-01-24,Linseed,Region_A,90.4522803095005
2023-01-25,Linseed,Region_A,104.51962281150782
2023-01-26,Linseed,Region_A,112.42735525963171
2023-01-27,Linseed,Region_A,103.40696448867428
2023-01-28,Linseed,Region_A,88.07313255489493
2023-01-29,Linseed,Region_A,112.53108669379765
2023-01-30,Linseed,Region_A,101.85499783073948
2023-01-31,Linseed,Region_A,108.85220650320616
2023-02-01,Linseed,Region_A,114.6139830762863
2023-02-02,Linseed,Region_A,95.93334347085028
2023-02-03,Linseed,Region_A,115.02936650204323
2023-02-04,Linseed,Region_A,99.87916144989059
2023-02-05,Linseed,Region_A,119.39009445248135
2023-02-06,Linseed,Region_A,106.19537601222522
2023-02-07,Linseed,Region_A,125.18562934669427
2023-02-08,Linseed,Region_A,117.82531360405252
2023-02-09,Linseed,Region_A,122.34910550703661
2023-02-10,Linseed,Region_A,116.69244429888704
2023-02-11,Linseed,Region_A,117.87918675591192
2023-02-12,Linseed,Region_A,133.084375060068
2023-02-13,Linseed,Region_A,122.19973719488496
2023-02-14,Linseed,Region_A,112.82606841711737
2023-02-15,Linseed,Region_A,113.81439523770571
2023-02-16,Linseed,Region_A,111.44030690475338
2023-02-17,Linseed,Region_A,107.24572104303022
2023-02-18,Linseed,Region_A,125.61966007606762
2023-02-19,Linseed,Region_A,129.28917319408896
2023-02-20,Linseed,Region_A,113.48507533105798
2023-02-21,Linseed,Region_A,124.09417391080633
2023-02-22,Linseed,Region_A,117.644456065577
2023-02-23,Linseed,Region_A,111.68006314059994
2023-02-24,Linseed,Region_A,115.93410911047657
2023-02-25,Linseed,Region_A,134.24823030498553
2023-02-26,Linseed,Region_A,130.2046258206291
2023-02-27,Linseed,Region_A,143.80744785080464
2023-02-28,Linseed,Region_A,128.76649138741374
2023-03-01,Linseed,Region_A,129.01930929383803
2023-03-02,Linseed,Region_A,125.39792482873227
2023-03-03,Linseed,Region_A,118.6126427119231
